start,end,today,deviceid,imei,control_estudio,encuesta_id,participacion_control,participacion_estudio,Assigned_Group,Current_Group,tipo_encuesta,tariff_code,num_personas,medidor,sexo,nivel_educacion,store_type,mas_gasta_tiempo,porque_mas_gasta_tiempo,hora_pico_energia,dia_pico_energia_choices,ano_pico_energia_choices,epoca_consumo,bombillas,bombillas_horas,celular,celular_horas,internet,internet_horas,radio,radio_horas,television,television_horas,computadora,computadora_horas,refrigerador,refrigerador_horas,abanico,abanico_horas,aire_acondicionado,aire_acondicionado_horas,microondas,microondas_horas,licuadora,licuadora_horas,equipo,equipo_horas,lavadora,lavadora_horas,secadora,secadora_horas,plancha,plancha_horas,plancha_pelo,plancha_pelo_horas,consumo_abanico,consumo_luces,consumo_television,consumo_celular,consumo_radio,consumo_refrigerador,efficiency_bulb,time_fridge,buy_fridge,efficiency_tv,interest_efficiency,estrategias_pasadas_efficiency,estrategias_pasadas_efficiency_resp1,estrategias_pasadas_efficiency_resp2,estrategias_pasadas_efficiency_resp3,fotos_est_eficiencia_energeticaI,fotos_est_eficiencia_energeticaII,barreras_efficiency,barreras_efficiency_resp1,barreras_efficiency_resp2,barreras_efficiency_resp3,razon_eficiencia_energeticaI,razon_eficiencia_energeticaII,razon_eficiencia_energeticaIII,razon_eficiencia_energeticaI_resp1,razon_eficiencia_energeticaII_resp2,razon_eficiencia_energeticaIII_resp3,financiamiento_eficiencia,financiamiento_eficiencia_tamano,financiamiento_eficiencia_meses,financiamiento_solar,financiamiento_solar_tamano,financiamiento_solar_meses,acceso_a_datos,cuenta_de_ahorros,gasto_electrico,gasto_electrico_cordobas,gasto_tarifa_electrica,gasto_agua,gasto_agua_cordobas,gas_casa,gasto_gas,ingresos_mensuales,gastos_mensuales,porcentaje_electricidad,dificultad_pago,dificil_porque_pago,muy_dificil_porque_pago,especifique_porque_dificil,especifique_porque_mdificil,ahorros_si_no,ahorros_cantidad,gasto_servicios,gasto_cosas_basicas,gastos_otros_no_diversion,gastos_diversion,ahorros_gastos,ahorraria_si,gastaria_si,control_de_consumo,como_contro_de_consumo,como_contro_de_consumo_resp1,como_contro_de_consumo_resp2,cuanto_tiempo_dia_control,cuantos_dias_control,informacion_util,para_que_util_nada,para_que_util_nada_resp,para_que_util_masmenos,para_que_util_masmenos_resp,para_que_util_uil,para_que_util_uil_resp,para_que_util_muyutil,para_que_util_muyutil_resp,uso_informacion_disnorte,uso_informacion_disnorte_resp1,uso_informacion_disnorte_resp2,comparte_papel_info,comparte_papel_info_si,comparte_papel_info_si_resp,type_pago,tiempo_pago,type_pago_quality,porque_facil_pago,porque_relafacil_pago,porque_complicado_pago,porque_muycomplicado_pago,tipo_telefono,telefono_suyo,tel_whatsapp,telefonos,internet_uso,foto_gasto_electrico,foto_recibo,especifique_gasto_electrico,coordenadasIII,X_coordenadasIII_latitude,X_coordenadasIII_longitude,X_coordenadasIII_altitude,X_coordenadasIII_precision,meta.instanceID,X_id,X_uuid,X_submission_time,X_tags,X_notes,X_version,X_duration,X_submitted_by,focos_eficiencia_ahorro,focos_eficiencia_cuanto,ventana_eficiencia_ahorro,ventana_eficiencia_cuanto,botella_eficiencia_ahorro,botella_eficiencia_cuanto,cortina_eficiencia_ahorro,cortina_eficiencia_cuanto,refri_eficiencia_ahorro,refri_eficiencia_cuanto,abanico_eficiencia_ahorro,abanico_eficiencia_cuanto,tv_eficiencia_ahorro,tv_eficiencia_cuanto,survey_time
2017-06-14T09:47:33.000-06:00,2017-06-14T10:19:33.000-06:00,6/14/17,enketo.ona.io:Utyokm5b6H56Zg9b,enketo.ona.io:Utyokm5b6H56Zg9b,estudio,32,,si,treatment_luzero_SMS,treatment_luzero_SMS,casa,t0,3,si,hombre,universidad,,tarde,Porque se encienden los televisores,2,sabado,diciembre,verano,7,6,2,2,,,1,3,1,8,1,No la usa,1,24,2,2,NA,,1,0.2,1,0.05,,,1,2,NA,,NA,,,,10,20,20,5,5,40,halogenas,24,Gallo mÕÔÕÅs gallo,viejo,me_interesa,"Usar la luz solo cuando se ocupa, el refrigerador estÕÔÕÅ ajustado para consumir el minimo",less_lights,optimize_fridge_use,,,,No he tendido problemas,nothing,,,gasto_hogar,independencia_energetica,reducir_ambiente,home_expense,energy_independence,reduce_environment,NA,NA,NA,NA,NA,NA,NA,NA,130,400,6,1000,240,Cocinar,300,15000,13000,10,dificil,caro,,,NA,no,NA,600,7000,500,300,gastaria,,NA,si,Observando en el recibo,watch_receipts,,NA,NA,mas_o_menos,,,Trae todos los datos de consumo,see_detailed_consumption,,,,,Para pagar,pay,NA,no,,,persona_banco,30,relativamente_facil,,Aveces estÕÔÕÅ lleno el banco,,,chiclero,89819758,telefono,,,no,,130,12.134855 -86.251596 101.9815673828125 5,12.134855,-86.251596,101.9815674,5,uuid:57c8c557-9b94-4e6f-bb7d-8ecc7c9a1b54,16711198,57c8c557-9b94-4e6f-bb7d-8ecc7c9a1b54,6/14/17 16:19,NA,NA,2.02E+11,1920,NA,mucho,80,mas o menos,600,poco,40,mucho,450,mucho,7500,poco,300,mas o menos,9000,baseline
2017-06-14T10:19:34.000-06:00,2017-06-14T11:02:40.000-06:00,6/14/17,enketo.ona.io:Utyokm5b6H56Zg9b,enketo.ona.io:Utyokm5b6H56Zg9b,control,27,si,,No,Control,casa,tjubilados,8,si,mujer,universidad,,noche,Porque se enienden la bujillas,19,sabado,abril,verano,9,5,4,1,1,24,NA,,3,4,1,5,1,12,4,8,NA,,NA,,NA,,,,NA,,NA,,1,3,1,0.5,10,20,20,10,10,30,fluorescentes,48,Mercado,viejo,no_me_interesa,Apagan el braker,turn_off,,,,,El ambiente hace mucho calor,heat,,,gasto_hogar,independencia_energetica,,home_expense,energy_independence,,NA,NA,NA,NA,NA,NA,NA,NA,200,1500,7,1500,1200,Cocinar,270,28000,22000,20,dificil,caro,,,NA,no,NA,3000,11000,2000,1000,ahorraria,Para proyeto fururos,NA,no,,,,NA,NA,no_me_sirve,Ponen lo que quieren en uniÕÔ_n fenosa,its_unreliable,,,,,,,Para pagar,pay,NA,si,"Con compaÕÔë±eros de trabajos, lo que nos sale para ver quiÕÔë©n paga mas60",compare_consumption,persona_empresa,60,facil,Es confiable hacerlo de esta maner,,,,smart_phone,82065976,whatsapp,82751418,si,no,,200,12.134912 -86.251591 103.581298828125 10,12.134912,-86.251591,103.5812988,10,uuid:d51f43c1-db74-4720-8e47-60e83c5eac1b,16713753,d51f43c1-db74-4720-8e47-60e83c5eac1b,6/14/17 17:07,NA,NA,2.02E+11,2586,NA,mucho,20,poco,50,poco,30,poco,100,poco,3000,poco,300,mas o menos,2000,baseline
2017-06-14T09:00:11.000-06:00,2017-06-14T09:30:22.000-06:00,6/14/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,control,221,si,,No,Control,casa,t0,9,si,mujer,ciclo_diversificado,,noche,"porque estamos todos viendo tv y con el abanico, estÕÔÕÅn todos ya en casa",9,domingo,marzo,igual,5,8,2,5,,,NA,,3,5,NA,,,,2,8,NA,,NA,,1,media hora diario,,,NA,,NA,,1,media hora diario,,,20,10,30,5,NA,,led,NA,,viejo,estoy_muy_interesado,"cambiar el alambarado viejo, ver si estÕÔÕÅ la caja buena, cambiar los polos",fix_electrical_system,,,,,"esos arreglos de pago alteran todo, consumimos mucha energÕÔ_a por los niÕÔë±os",paymment_arrangements,children,,gasto_hogar,independencia_energetica,reducir_co2,home_expense,energy_independence,reduce_co2,NA,NA,NA,NA,NA,NA,NA,NA,200,1300,6,NA,300,cocinar,275,14000,12000,20,dificil,caro,,,NA,si,2000,2000,4000,2000,1000,ahorraria,para ver mejoras en el futuro,NA,no,,,,NA,NA,mas_o_menos,,,me fijo en la cantidad que sale,see_consumtion,,,,,para fijarme su consumo mÕÔÕÅs,see_consumption,NA,si,"con familiares y con la misma empresa, se los enseÕÔë±o para comparar todo y aprender",compare_consumption,persona_empresa,60,relativamente_facil,,por el arreglo de pago hay que ir pero no es tan complicado,,,smart_phone,89854032,whatsapp,,,si,http://classic.ona.io/api/v1/files/4588408?filename=niuera/attachments/1497454073865762234732-9_28_19.jpg,,12.135416 -86.252981 92 16,12.135416,-86.252981,92,16,uuid:ab998730-289c-404e-a72c-7f4401f060c0,16714397,ab998730-289c-404e-a72c-7f4401f060c0,6/14/17 17:23,NA,NA,2.02E+11,1811,NA,mas o menos,30,mas o menos,200,poco,50,poco,500,mucho,9000,mas o menos,1000,mas o menos,6000,baseline
2017-06-14T09:30:24.000-06:00,2017-06-14T09:57:07.000-06:00,6/14/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,control,222,si,,No,Control,micro_empresa,t1,3,si,hombre,ciclo_diversificado,carniceria,noche,"hay mÕÔÕÅs bujias encendidas, los abanicos todos encendidos",10,,diciembre,verano,4,6,2,4,,,1,4,1,3,NA,,1,9,2,24,NA,,NA,,1,una hora a la semana,1,2,NA,,NA,,1,una hora cada quince dÕÔ_as,,,12,15,10,5,20,60,led,6,en una ganga,viejo,estoy_muy_interesado,"el freezer lo conecto sÕÔ_lo 8 horas, apagar las luces cuando no se estÕÔÕÅn ocupando",turn_off_fridge,less_lights,,,,"eliminar los malos hÕÔÕÅbitos, les cuesta apagar lo que no se estÕÔÕÅ ocupando",no_saving_culture,,,gasto_hogar,reducir_co2,reducir_ambiente,home_expense,reduce_co2,reduce_environment,NA,NA,NA,NA,NA,NA,NA,NA,300,1200,NA,NA,100,cocinar,330,20000,16000,15,relativamente_facil,,,,NA,si,3000,1500,2000,1500,2000,ahorraria,invertirlo en el negocio,NA,no,,,,NA,NA,mas_o_menos,,,para ver lo que consumo y debo pagar y que no se altere tanto,see_consumtion,,,,,para saber,see_consumption,NA,no,,,persona_individuo,5,facil,vienen a la puerta de la casa,,,,chiclero,76203858,telefono,,,no,,1200,12.134832 -86.253064 87 11,12.134832,-86.253064,87,11,uuid:c70f89d7-fb71-44fc-9845-68fdba32c7fd,16714398,c70f89d7-fb71-44fc-9845-68fdba32c7fd,6/14/17 17:23,NA,NA,2.02E+11,1603,NA,mucho,45,poco,180,poco,50,mas o menos,600,mucho,12000,poco,600,poco,3000,baseline
2017-06-14T09:57:08.000-06:00,2017-06-14T10:16:55.000-06:00,6/14/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,estudio,223,,si,treatment_SMS,treatment_SMS,micro_empresa,t1,5,si,mujer,ciclo_diversificado,pulperia,manana,se vende mÕÔÕÅs cosas heladas y se abren los aparatos,9,lunes,diciembre,verano,8,10,2,3,1,24,1,4 horas a la semana,1,5,1,3 horas,2,24,6,9,NA,,1,media hora diario,1,15 minuto en la semana,2,12,1,dos horas en la semana,NA,,1,dos veces al mes,,,5,10,10,10,10,60,led,6,casa comercial,led,me_interesa,,nothing,,,,,gastamos bastante por el negocio,business,,,gasto_hogar,reducir_ambiente,independencia_energetica,home_expense,reduce_environment,energy_independence,NA,NA,NA,NA,NA,NA,NA,NA,803,7000,5,NA,400,cocinar,200,21000,20000,20,relativamente_facil,,,,NA,si,5000,7500,10000,800,2000,ahorraria,para mi vejez,NA,no,,,,NA,NA,no_me_sirve,inventan todo es caro,its_unreliable,,,,,,,para pagar nada mÕÔÕÅs,pay,NA,no,,,telefono_smart,2,facil,es rÕÔÕÅpido y eficaz,,,,chiclero,75062309,telefono,,si,si,http://classic.ona.io/api/v1/files/4588411?filename=niuera/attachments/1497456934222-1775994780-10_16_13.jpg,,12.134667 -86.253175 106 9,12.134667,-86.253175,106,9,uuid:b8f240f0-f1e6-4f1d-9b2a-64698ed1a1be,16714406,b8f240f0-f1e6-4f1d-9b2a-64698ed1a1be,6/14/17 17:24,NA,NA,2.02E+11,1187,NA,poco,50,mas o menos,100,poco,30,mas o menos,60,mas o menos,8000,mucho,400,mucho,5000,baseline
2017-06-14T10:43:42.000-06:00,2017-06-14T11:03:54.000-06:00,6/14/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,estudio,225,,si,treatment_luzero_SMS,treatment_luzero_SMS,micro_empresa,t0,4,si,mujer,primaria,pulperia,medio_dia,porque estÕÔÕÅ todo conectado,12,,diciembre,verano,6,24,2,2,1,12,1,dos horas a la semana,3,10,1,3 horas los sÕÔÕÅbados,1,6,3,24,NA,,NA,,1,una hora a la semana,,,NA,,1,una hora al mes,1,dos horas al mes,,,10,10,20,5,2,30,led,12,es de dos pinos,viejo,estoy_muy_interesado,no he implementado,nothing,,,,,no sabemos como son esas cosas,no_knowledge,,,gasto_hogar,reducir_ambiente,reducir_co2,home_expense,reduce_environment,reduce_co2,NA,NA,NA,NA,NA,NA,NA,NA,493,3700,NA,NA,200,cocinar y vender nacatamales,2000,20000,15000,10,muy_dificil,,caro,,NA,no,NA,6000,6000,2000,NA,ahorraria,para cuando me vaya mal en el negocio tengo de donde echar mano,NA,no,,,,NA,NA,no_me_sirve,no le entiendo,isnt_clear,,,,,,,a ellos nunca le gana entonces mejor que sea lo que ellos dicen,nothing,NA,no,,,persona_banco,20,facil,porque estÕÔÕÅ cerca y es rÕÔÕÅpido,,,,smart_phone,78611247,whatsapp,22700146,no,si,http://classic.ona.io/api/v1/files/4588417?filename=niuera/attachments/1497459748837762234732-11_2_42.jpg,,12.133511 -86.253202 78 96,12.133511,-86.253202,78,96,uuid:149ebe07-3e03-477b-998e-036ea2874a3f,16714428,149ebe07-3e03-477b-998e-036ea2874a3f,6/14/17 17:25,NA,NA,2.02E+11,1212,NA,mas o menos,90,mucho,250,poco,no pagaria,mucho,1500,mas o menos,5000,poco,300,mas o menos,3000,baseline
2017-06-14T11:03:57.000-06:00,2017-06-14T11:07:28.000-06:00,6/14/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,control,226,no,,No,No,,,NA,,,,,,,NA,,,,,,,,,,NA,,NA,,NA,,,,NA,,NA,,NA,,NA,,,,NA,,NA,,NA,,,,NA,NA,NA,NA,NA,,,NA,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,NA,,NA,NA,NA,NA,NA,,,NA,,,,,NA,NA,,,,,,,,,,,,NA,,,,,NA,,,,,,,,,,,,,,12.133523 -86.253267 108 96,12.133523,-86.253267,108,96,uuid:4127586a-5370-4f4f-82d8-d66b5941d269,16714429,4127586a-5370-4f4f-82d8-d66b5941d269,6/14/17 17:25,NA,NA,2.02E+11,211,NA,,,,,,,,,,,,,,,baseline
2017-06-14T11:02:40.000-06:00,2017-06-14T11:32:15.000-06:00,6/14/17,enketo.ona.io:Utyokm5b6H56Zg9b,enketo.ona.io:Utyokm5b6H56Zg9b,control,33,si,,No,Control,casa,t0,9,si,hombre,ciclo_diversificado,,noche,"Se encienden los abanicos, y se enciende la tele",18,sabado,diciembre,verano,10,3,7,2,1,12,NA,,3,4,1,2,1,9,3,8,NA,,1,0.01,1,0.1,,,1,2,NA,,1,0.1,,,20,10,20,10,NA,40,fluorescentes,48,Gallo mÕÔÕÅs gallo,lcd,mas_o_menos,"Apagando todas las luces, no ocupar las luces en el dÕÔ_a",less_lights,,,,,Uso de aparatos indispensables,indispensable_appliances,,,gasto_hogar,reducir_ambiente,,home_expense,reduce_environment,,NA,NA,NA,NA,NA,NA,NA,NA,231,1400,10,1000,576,Cocinar,270,10000,7000,15,dificil,caro,,,NA,no,NA,2100,2000,4000,1000,ahorraria,Para tenerlos para alguna emergencia,NA,no,,,,NA,NA,util,,,,,Miro lo que consumo,see_consumption,,,Para irle a reclamar,claims,NA,no,,,persona_banco,30,facil,Porque le queda cerca,,,,smart_phone,84387329,whatsapp,,,si,http://classic.ona.io/api/v1/files/4588441?filename=niuera/attachments/image-11_31_15.jpg,,12.135602 -86.251479 111.75616455078125 5,12.135602,-86.251479,111.7561646,5,uuid:d952c1a8-8a3e-4992-be8e-e22736844d31,16714619,d952c1a8-8a3e-4992-be8e-e22736844d31,6/14/17 17:32,NA,NA,2.02E+11,1775,NA,poco,60,mucho,200,poco,no pagaria,poco,no me interesa,mas o menos,8400,poco,350,poco,no pagaria,baseline
2017-06-14T11:22:27.000-06:00,2017-06-14T11:48:47.000-06:00,6/14/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,estudio,228,,si,treatment_luzero_SMS,treatment_luzero_SMS,micro_empresa,t1,6,si,mujer,universidad,pulperia,tarde,porque vienen los niÕÔë±os,2,domingo,diciembre,verano,15,4,3,5,,,NA,,3,6,1,4 horas a la semana,1,6,2,7,NA,,1,15 minutos diario,1,1 minuto diario,,,1,media hora al mes,NA,,1,una hora al mes,,,8,7,30,15,NA,50,led,84,es importado directo,led,me_interesa,"a pagar la refri, apagar las luces cuando no se estÕÔÕÅn ocupando",turn_off_fridge,less_lights,,,,siento que la ÕÔë_nica razÕÔ_n ds la luz cara,price_energy,,,reducir_ambiente,gasto_hogar,independencia_energetica,reduce_environment,home_expense,energy_independence,NA,NA,NA,NA,NA,NA,NA,NA,300,3000,6,NA,280,cocinar,350,8000,16000,20,dificil,caro,,,NA,si,300,3500,3000,200,600,ahorraria,para la educaciÕÔ_n de mis hijos,NA,no,,,,NA,NA,mas_o_menos,,,para ver si aumenta el consumo,see_consumption,,,,,para comparar meses de consumo,make_comparisons,NA,no,,,persona_individuo,10,muy_complicado,,,,a veces a presionan y no tengo el dinero,chiclero,89967925,telefono,84096818,,si,http://classic.ona.io/api/v1/files/4588504?filename=niuera/attachments/1497462181659-1775994780-11_43_14.jpg,,12.131778 -86.253763 0 22.611000061035156,12.131778,-86.253763,0,22.61100006,uuid:ee68b5d8-fdcb-4faa-a250-ebb0d7f5d80f,16715230,ee68b5d8-fdcb-4faa-a250-ebb0d7f5d80f,6/14/17 18:12,NA,NA,2.02E+11,1580,NA,mucho,50,mas o menos,100,mas o menos,100,poco,ni idea,mucho,20000,poco,300,mucho,10000,baseline
2017-06-14T11:33:29.000-06:00,2017-06-14T12:27:06.000-06:00,6/14/17,enketo.ona.io:Utyokm5b6H56Zg9b,enketo.ona.io:Utyokm5b6H56Zg9b,control,22,si,,No,Control,micro_empresa,tjubilados,5,si,mujer,ciclo_basico,pulperia,tarde,Enciende la refri,13,domingo,diciembre,igual,4,2,2,1,,,NA,,1,2,NA,,1,6,11,,NA,,NA,,1,No se ocupa,Maquina de coser,1,NA,,NA,,1,No se ocupa,,,NA,10,20,10,NA,60,fluorescentes,84,En el sÕÔë_per del ejercito,viejo,no_me_interesa,Siempre he controlado lo que tengo encendido,turn_off,,,,,No tengo barreras,nothing,,,gasto_hogar,independencia_energetica,,home_expense,energy_independence,,NA,NA,NA,NA,NA,NA,NA,NA,73,192,5,500,300,Cocinar,300,13000,10000,5,facil,,,,NA,si,3000,500,4000,NA,NA,ahorraria,Para cualquier emergencia,NA,no,,,,NA,NA,no_me_sirve,No le presto mucha atencion,isnt_insteresting,,,,,,,Para pagar,pay,NA,no,,,persona_banco,120,facil,No se me dilata mucho,,,,chiclero,22241573,telefono,,no,no,,74,12.135832 -86.251954 86.17919921875 10,12.135832,-86.251954,86.17919922,10,uuid:dc0f3547-5a3f-4f9f-9d87-168463919cf4,16715537,dc0f3547-5a3f-4f9f-9d87-168463919cf4,6/14/17 18:27,NA,NA,2.02E+11,3217,NA,mucho,50,mas o menos,300,poco,50,mas o menos,200,mas o menos,9200,mucho,1500,mucho,9000,baseline
2017-06-14T12:21:23.000-06:00,2017-06-14T12:45:16.000-06:00,6/14/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,control,229,si,,No,Control,casa,t0,4,si,mujer,universidad,,noche,porque estamos todos,9,domingo,,verano,11,5,4,8,,10,1,1,2,3,1,10,1,24,2,7,NA,,1,una hora a la semana,1,una hora a la semana,,,NA,,NA,,1,dos horas a la semana,1,1 hora diario,10,10,5,5,10,50,led,2,lo mandaron de los estados unidos,led,me_interesa,desconectar todo cuando no se estÕÔÕÅ ocupando,turn_off,,,,,ahorramos porque casi nadie se mantiene,nothing,,,gasto_hogar,reducir_ambiente,independencia_energetica,home_expense,reduce_environment,enery_independence,NA,NA,NA,NA,NA,NA,NA,NA,100,400,NA,5000,300,cocinar,315,8000,8000,15,dificil,me_gustaria_otros,,,NA,no,NA,800,4000,NA,2000,gastaria,,NA,no,,,,NA,NA,no_me_sirve,para alguien mÕÔÕÅs y no lo reviso,isnt_insteresting,,,,,,,para pagar nada mÕÔÕÅs,pay,NA,no,,,persona_banco,60,facil,porque el proceso es rÕÔÕÅpido,,,,smart_phone,57267875,whatsapp,,,no,,400,12.130815 -86.253839 103 7,12.130815,-86.253839,103,7,uuid:0c1780a1-afe3-474d-8b11-4adf58dc4d08,16716281,0c1780a1-afe3-474d-8b11-4adf58dc4d08,6/14/17 18:51,NA,NA,2.02E+11,1433,NA,mucho,75,poco,no pagaria,poco,no pagaria,mas o menos,150,mucho,6000,mas o menos,500,mucho,13000,baseline
2017-06-14T12:45:17.000-06:00,2017-06-14T13:16:41.000-06:00,6/14/17,enketo.ona.io:Oc95u07WcbeqBDiF,enketo.ona.io:Oc95u07WcbeqBDiF,control,242,si,,No,Control,casa,tjubilados,4,si,hombre,ciclo_diversificado,,manana,porque estaba todo desconectado en la noche y en la maÕÔë±ana al encenderlo hala mÕÔÕÅs electricidad,8,lunes,diciembre,igual,11,5,4,5,,,NA,,1,5,1,3,1,13,4,9,NA,,1,media hora,1,1,,,1,1,NA,,1,0.5,,,12,5,25,18,NA,40,led,18,en casa comercial,plasma,me_interesa,"a pagar la mitad del dÕÔ_a la refri, las luces ahorrativas comprar",turn_off_fridge,efficient_bulbs,,,,que hay aparatos que son necesarios que estÕÔë©n conectados,indispensable_appliances,,,gasto_hogar,reducir_co2,reducir_ambiente,home_expense,reduce_co2,reduce_environment,NA,NA,NA,NA,NA,NA,NA,NA,180,400,NA,NA,200,cocinar nada mÕÔÕÅs,300,10000,9500,30,dificil,me_gustaria_otros,,,NA,no,NA,600,1500,1200,NA,ahorraria,para emergencia,NA,no,,,,NA,NA,mas_o_menos,,,veo cuanto pague el mes pasado y me comparo,make_comparisons,,,,,para el pago y para medirme,pay,NA,no,,,persona_banco,60,facil,es cerca y no haces fila,,,,chiclero,84239359,telefono,,,no,,150,12.130793 -86.253755 114 5,12.130793,-86.253755,114,5,uuid:7757f6b8-fa48-4903-ac0a-7d0714f2aa35,16717580,7757f6b8-fa48-4903-ac0a-7d0714f2aa35,6/14/17 19:41,NA,NA,2.02E+11,1884,NA,mucho,65,mas o menos,240,poco,50,mucho,220,mucho,12000,mas o menos,900,mas o menos,10000,baseline
2017-06-14T13:45:29.000-06:00,2017-06-14T14:22:47.000-06:00,6/14/17,enketo.ona.io:Utyokm5b6H56Zg9b,enketo.ona.io:Utyokm5b6H56Zg9b,estudio,2053,,si,treatment_luzero_NO_SMS,treatment_luzero_NO_SMS,micro_empresa,t0,4,si,mujer,universidad,pulperia,no_se,,NA,miercoles,diciembre,verano,4,1,2,No lo cargan en la casa,1,2,1,No se ocupa,1,3,1,2,1,7,1,7,NA,,NA,,1,0.03,,,NA,,NA,,1,3,,,20,30,10,NA,NA,40,fluorescentes,240,En la policia,lcd,no_me_interesa,"Apagando las luces, solo encender de la tele para las novelas",less_lights,less_tv,,,,No tiene barreras,nothing,,,gasto_hogar,independencia_energetica,reducir_ambiente,home_expense,energy_independence,reduce_environment,NA,NA,NA,NA,NA,NA,NA,NA,129,413,6,2000,229,Cocinar,220,10000,11000,7,dificil,caro,,,NA,no,NA,700,8000,3000,NA,ahorraria,Para cualquier imprevisto que salgo,NA,si,Le dijo al hombre que viene a medir en el medidor cuanto llevo cuando viene,check_meter,,NA,NA,mas_o_menos,,,Llevo un control del gasto,control_consumption,,,,,Para pagar,pay,NA,no,,,persona_individuo,5,facil,No tengo que moverme de mi casa,,,,chiclero,22525693,telefono,,si,si,http://classic.ona.io/api/v1/files/4589164?filename=niuera/attachments/image-14_10_5.jpg,,12.128731 -86.256217 99.4232177734375 1414,12.128731,-86.256217,99.42321777,1414,uuid:6aad81c1-6a29-42dd-a0e3-30cc391d4e3e,16718542,6aad81c1-6a29-42dd-a0e3-30cc391d4e3e,6/14/17 21:07,NA,NA,2.02E+11,2238,NA,mas o menos,90,poco,150,poco,no pagaria,mas o menos,500,mucho,10000,poco,no pagaria,mucho,10500,baseline
2017-06-14T11:49:43.000-06:00,2017-06-14T14:17:42.000-06:00,6/14/17,enketo.ona.io:jcxtYiuTWiAodCgo,enketo.ona.io:jcxtYiuTWiAodCgo,estudio,356,,si,treatment_PAPER,treatment_PAPER,micro_empresa,t0,3,si,mujer,primaria,pulperia,medio_dia,Por los calores,14,sabado,marzo,verano,3,3,2,1,,,1,Los fines de semana como media hora,1,No vemos tv,NA,,1,3,1,1,NA,,NA,,NA,,,,1,No la uso,NA,,NA,,,,20,10,10,10,3,10,fluorescentes,24,Es de la pepsi,viejo,me_interesa,"No plancho, la refrigeradora sÕÔ_lo la enciendo unas horas al dÕÔ_a",no_ironing,turn_off_fridge,,,,"Falta de conocimiento, falta de dinero, no hay quien nos ayude",no_knowledge,economic_capacity,,gasto_hogar,independencia_energetica,reducir_ambiente,home_expense,energy_independence,reduce_environment,NA,NA,NA,NA,NA,NA,NA,NA,100,600,4,NA,280,Para cocinar,275,5000,4500,10,dificil,caro,,,NA,no,NA,800,3000,2600,NA,ahorraria,Para los estudios de mi hijo,NA,si,Cuando pasan leyendo el medidor nos fijamos si no nos pasamos y equilibramos el consumo,check_meter,,5,1,util,,,,,Para aprender a ahorrar luz,learn_to_save,,,Para estar al dÕÔ_a con las fechas de pago,payment_dates,NA,no,,,persona_empresa,30,facil,Mi marido va y miro que viene rÕÔÕÅpido,,,,chiclero,76265067,telefono,,,si,http://classic.ona.io/api/v1/files/4589366?filename=niuera/attachments/14974713903241657602581-14_17_19.jpg,,12.13303 -86.254864 0 22.3700008392334,12.13303,-86.254864,0,22.37000084,uuid:589cc5e6-98ac-49f9-a7b3-deabc9461515,16720144,589cc5e6-98ac-49f9-a7b3-deabc9461515,6/14/17 23:38,NA,NA,2.02E+11,8879,NA,mucho,80,poco,50,poco,25,mucho,100,mucho,3500,mas o menos,600,poco,1000,baseline
